# Constructed from biom file,,,,,,,,
247720,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__paucivorans,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4434455,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338852,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687649,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220823,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii,1.0,0.0,0.0,0.0,0.0,0.0,0.0
403012,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__,0.0,0.0,0.0,1.0,0.0,0.0,0.0
271159,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400491,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__lividum,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1040479,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874417,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4383823,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii,0.0,0.0,0.0,0.0,0.0,1.0,2.0
249652,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29566,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Sneathia; s__,0.0,1.0,0.0,11.0,0.0,0.0,0.0
326923,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142842,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,2.0,1.0
546410,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__hamsteri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288387,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851594,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__vaginae,0.0,0.0,0.0,125.0,34.0,0.0,0.0
851595,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4375664,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428116,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4413217,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212982,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98258,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__MLE1-12; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137580,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2555599,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4309085,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4428013,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4406782,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888517,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4435998,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4309323,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128227,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617803,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359809,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210538,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax; s__paradoxus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394976,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128382,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137340,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4435455,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4396394,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187718,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72820,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__longum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326545,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131199,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128368,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110745,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4377948,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470908,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13419,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176743,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634660,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15367,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133931,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,1.0,0.0,0.0,343.0,308.0,0.0,0.0
334340,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4306776,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302355,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143423,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,1.0,1.0
796473,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270408,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii,0.0,0.0,2.0,0.0,0.0,3.0,2.0
258882,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella; s__,0.0,0.0,0.0,2.0,1.0,0.0,0.0
537594,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134053,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,2.0,4.0,1.0,11.0,13.0,0.0,0.0
851726,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__,0.0,0.0,0.0,1.0,0.0,2.0,0.0
4436370,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920904,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0
586968,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4479835,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172233,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653242,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__,1.0,0.0,0.0,0.0,0.0,0.0,0.0
322723,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3830174,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062406,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330240,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,176.0,191.0,0.0,0.0,0.0,0.0
470190,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4412540,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580629,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4474654,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470693,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269216,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4318084,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654307,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4368573,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360237,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137630,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,15.0,12.0,0.0,0.0,0.0,0.0
4465544,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494937,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366768,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303396,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920613,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185160,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465186,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463361,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,7.0,0.0,0.0,0.0,0.0,0.0,0.0
584703,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27140,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,29.0,0.0,0.0,37.0,126.0,0.0,0.0
137042,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393265,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456393,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,6.0,19.0,0.0,0.0,0.0,0.0
4379384,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4481323,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,8.0,117954.0,119219.0,1.0,0.0,0.0,0.0
338140,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__; s__,0.0,0.0,1.0,0.0,0.0,0.0,0.0
276632,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137315,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,2.0,2.0,3.0,0.0,0.0,0.0,0.0
330003,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168538,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345009,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753638,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4030370,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__moorei,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4298825,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4407174,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589182,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1084040,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578968,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519795,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554883,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4449323,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Alloscardovia; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314577,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13445,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114415,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452640,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93356,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__pylori,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4459634,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3860764,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii,0.0,0.0,0.0,0.0,0.0,1.0,1.0
879645,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0
